x,y,label,lane,dose,seed
3.142762,10.377635,0,topic-transformer,alpha=1,2
-1.9369481,4.180362,4,topic-transformer,alpha=1,2
5.2065263,12.548332,5,topic-transformer,alpha=1,2
7.7009797,7.5216327,5,topic-transformer,alpha=1,2
10.818138,4.884687,0,topic-transformer,alpha=1,2
-3.8750641,3.9000895,4,topic-transformer,alpha=1,2
3.9215372,11.484725,0,topic-transformer,alpha=1,2
12.407952,2.2824252,9,topic-transformer,alpha=1,2
2.2226346,9.514885,7,topic-transformer,alpha=1,2
1.0322776,7.960338,8,topic-transformer,alpha=1,2
-0.78694254,4.763216,4,topic-transformer,alpha=1,2
5.2900968,12.523751,5,topic-transformer,alpha=1,2
3.4690099,11.176266,7,topic-transformer,alpha=1,2
-7.6521254,10.478666,1,topic-transformer,alpha=1,2
11.277972,3.970952,6,topic-transformer,alpha=1,2
3.3993924,10.467478,0,topic-transformer,alpha=1,2
-1.4351312,4.5716553,4,topic-transformer,alpha=1,2
-7.9344583,8.911628,1,topic-transformer,alpha=1,2
9.964254,7.814491,0,topic-transformer,alpha=1,2
9.455335,7.2628884,5,topic-transformer,alpha=1,2
10.923038,3.3949342,9,topic-transformer,alpha=1,2
13.90869,1.5500425,9,topic-transformer,alpha=1,2
-0.47213143,5.149177,2,topic-transformer,alpha=1,2
9.574035,8.2818775,7,topic-transformer,alpha=1,2
13.785967,1.6446391,9,topic-transformer,alpha=1,2
0.8219474,-1.4092891,3,topic-transformer,alpha=1,2
8.011627,7.6815476,5,topic-transformer,alpha=1,2
-8.004258,8.958533,1,topic-transformer,alpha=1,2
3.0400767,10.645302,7,topic-transformer,alpha=1,2
4.0731573,11.027936,0,topic-transformer,alpha=1,2
10.139698,7.080517,7,topic-transformer,alpha=1,2
6.937029,12.035028,7,topic-transformer,alpha=1,2
10.4083185,6.7092757,0,topic-transformer,alpha=1,2
1.6713269,6.628782,8,topic-transformer,alpha=1,2
10.98798,3.106574,9,topic-transformer,alpha=1,2
7.244217,11.416149,7,topic-transformer,alpha=1,2
7.161804,11.504764,0,topic-transformer,alpha=1,2
3.9020119,10.485509,0,topic-transformer,alpha=1,2
-7.6952524,10.443167,1,topic-transformer,alpha=1,2
9.452776,6.542267,0,topic-transformer,alpha=1,2
-7.6112447,11.03249,1,topic-transformer,alpha=1,2
3.9907339,11.114211,7,topic-transformer,alpha=1,2
1.3908902,7.271875,8,topic-transformer,alpha=1,2
12.239304,2.4592369,6,topic-transformer,alpha=1,2
10.68551,5.081462,7,topic-transformer,alpha=1,2
2.2281747,9.514534,7,topic-transformer,alpha=1,2
10.509764,5.320861,5,topic-transformer,alpha=1,2
6.958586,11.580221,0,topic-transformer,alpha=1,2
12.667759,2.1259587,9,topic-transformer,alpha=1,2
9.727202,7.9896255,7,topic-transformer,alpha=1,2
7.116655,11.798674,7,topic-transformer,alpha=1,2
9.630389,7.358728,2,topic-transformer,alpha=1,2
-0.62984085,4.9754257,5,topic-transformer,alpha=1,2
6.373188,7.708745,5,topic-transformer,alpha=1,2
-7.8184733,9.896575,1,topic-transformer,alpha=1,2
3.2570362,10.989829,7,topic-transformer,alpha=1,2
2.706284,10.069831,7,topic-transformer,alpha=1,2
10.315693,6.5775275,0,topic-transformer,alpha=1,2
3.192844,10.700582,7,topic-transformer,alpha=1,2
7.439569,7.9555864,5,topic-transformer,alpha=1,2
5.7073917,7.115261,2,topic-transformer,alpha=1,2
-7.8610077,9.72012,1,topic-transformer,alpha=1,2
10.903803,2.9460075,9,topic-transformer,alpha=1,2
10.146204,7.695809,0,topic-transformer,alpha=1,2
-3.5866153,3.8545477,4,topic-transformer,alpha=1,2
-1.4465299,4.555561,5,topic-transformer,alpha=1,2
7.0229287,8.149484,5,topic-transformer,alpha=1,2
6.2552166,7.2818937,2,topic-transformer,alpha=1,2
3.7162845,10.265839,0,topic-transformer,alpha=1,2
7.037348,11.547737,0,topic-transformer,alpha=1,2
3.37322,10.782182,7,topic-transformer,alpha=1,2
12.654232,2.1360104,9,topic-transformer,alpha=1,2
-3.329351,3.885939,4,topic-transformer,alpha=1,2
0.74549645,-1.3250628,3,topic-transformer,alpha=1,2
6.0898843,7.3570514,2,topic-transformer,alpha=1,2
-2.528437,3.9568448,4,topic-transformer,alpha=1,2
10.031684,7.0549374,5,topic-transformer,alpha=1,2
-3.1634727,3.8462753,4,topic-transformer,alpha=1,2
5.9002004,12.595449,7,topic-transformer,alpha=1,2
1.6306534,6.69804,3,topic-transformer,alpha=1,2
10.05602,7.0234647,5,topic-transformer,alpha=1,2
-7.6568956,10.501754,1,topic-transformer,alpha=1,2
13.426982,1.6744257,9,topic-transformer,alpha=1,2
-2.4216835,4.5637054,2,topic-transformer,alpha=1,2
3.0785358,10.299955,7,topic-transformer,alpha=1,2
-7.979949,9.241566,1,topic-transformer,alpha=1,2
11.400387,2.7998793,9,topic-transformer,alpha=1,2
0.9408134,8.124202,8,topic-transformer,alpha=1,2
-0.7865484,4.904897,2,topic-transformer,alpha=1,2
13.287562,1.6820354,9,topic-transformer,alpha=1,2
0.85254157,8.088285,6,topic-transformer,alpha=1,2
5.855117,12.529708,7,topic-transformer,alpha=1,2
7.16999,8.033576,5,topic-transformer,alpha=1,2
12.142591,2.4340792,9,topic-transformer,alpha=1,2
9.551516,7.896076,7,topic-transformer,alpha=1,2
9.653021,8.199229,7,topic-transformer,alpha=1,2
5.509542,7.000976,2,topic-transformer,alpha=1,2
1.4658844,7.0107765,8,topic-transformer,alpha=1,2
6.4241366,7.318522,5,topic-transformer,alpha=1,2
7.7540193,11.099879,7,topic-transformer,alpha=1,2
-7.785888,10.009662,1,topic-transformer,alpha=1,2
1.9979322,9.25291,7,topic-transformer,alpha=1,2
10.166172,7.5676193,9,topic-transformer,alpha=1,2
10.916444,4.3785896,9,topic-transformer,alpha=1,2
10.947724,4.2450156,9,topic-transformer,alpha=1,2
6.800986,12.197365,7,topic-transformer,alpha=1,2
1.6626434,6.661961,8,topic-transformer,alpha=1,2
10.288087,6.4463573,0,topic-transformer,alpha=1,2
2.9542537,10.428813,7,topic-transformer,alpha=1,2
1.4425201,7.224896,8,topic-transformer,alpha=1,2
4.771002,12.111459,7,topic-transformer,alpha=1,2
6.3562403,7.308653,4,topic-transformer,alpha=1,2
10.615827,6.898809,0,topic-transformer,alpha=1,2
4.40076,9.816584,6,topic-transformer,alpha=1,2
0.7739091,-1.3510009,3,topic-transformer,alpha=1,2
13.801934,1.6457961,9,topic-transformer,alpha=1,2
13.621316,1.7655274,9,topic-transformer,alpha=1,2
8.0499,10.761825,0,topic-transformer,alpha=1,2
13.094662,1.8704152,6,topic-transformer,alpha=1,2
6.3993807,7.2674885,2,topic-transformer,alpha=1,2
4.3620677,11.755891,0,topic-transformer,alpha=1,2
-0.84041905,4.878406,2,topic-transformer,alpha=1,2
